title,pubDate,guid,link,description
FIA changes F1 safety car rules in wake of controversial 2021 title decider,"Tue, 15 Mar 2022 21:30:05 GMT",https://www.bbc.co.uk/sport/formula1/60758648,https://www.bbc.co.uk/sport/formula1/60758648?at_medium=RSS&at_campaign=KARANGA,Formula 1's safety car rules have been changed to make it impossible for a race to be conducted in the manner of 2021's controversial title decider.
Chelsea withdraw request to play FA Cup tie behind closed doors,"Tue, 15 Mar 2022 22:50:46 GMT",https://www.bbc.co.uk/sport/football/60757919,https://www.bbc.co.uk/sport/football/60757919?at_medium=RSS&at_campaign=KARANGA,Chelsea withdraw their request to play Saturday's FA Cup quarter-final at Middlesbrough behind closed doors.
England keep World Cup hopes alive with impressive victory over India,"Wed, 16 Mar 2022 06:19:04 GMT",https://www.bbc.co.uk/sport/cricket/60760948,https://www.bbc.co.uk/sport/cricket/60760948?at_medium=RSS&at_campaign=KARANGA,Rejuvenated England breathe life into their World Cup defence with a four-wicket hammering of India in Mount Maunganui.
Indian Wells: Britain's Harriet Dart beaten by Madison Keys in fourth round,"Wed, 16 Mar 2022 06:27:35 GMT",https://www.bbc.co.uk/sport/tennis/60759683,https://www.bbc.co.uk/sport/tennis/60759683?at_medium=RSS&at_campaign=KARANGA,British qualifier Harriet Dart loses in straight sets against American Madison Keys in the fourth round at Indian Wells in California.
Nunez heads winner as Benfica beat Ajax to reach last eight,"Tue, 15 Mar 2022 22:11:45 GMT",https://www.bbc.co.uk/sport/football/60758921,https://www.bbc.co.uk/sport/football/60758921?at_medium=RSS&at_campaign=KARANGA,Darwin Nunez scores the winner as Benfica beat Ajax to reach the Champions League quarter-finals.
Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori arrive in UK after being freed from Iran,"Thu, 17 Mar 2022 05:20:59 GMT",https://www.bbc.co.uk/news/uk-60775180,https://www.bbc.co.uk/news/uk-60775180?at_medium=RSS&at_campaign=KARANGA,British-Iranian nationals Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori touched down at RAF Brize Norton just after 01:00 GMT.
Ukraine war: Russians grieve for fallen soldiers,"Thu, 17 Mar 2022 01:08:07 GMT",https://www.bbc.co.uk/news/world-europe-60769509,https://www.bbc.co.uk/news/world-europe-60769509?at_medium=RSS&at_campaign=KARANGA,"Two weeks since the last official death toll, funerals of Russian soldiers killed in Ukraine continue."
War in Ukraine: Fourth Russian general killed - Zelensky,"Wed, 16 Mar 2022 21:00:37 GMT",https://www.bbc.co.uk/news/world-europe-60767664,https://www.bbc.co.uk/news/world-europe-60767664?at_medium=RSS&at_campaign=KARANGA,The news raises questions over why senior Russian officers are getting so close to the fighting.
"Ukraine war: Russia attacks theatre sheltering civilians, Mariupol says","Wed, 16 Mar 2022 20:44:49 GMT",https://www.bbc.co.uk/news/world-europe-60772331,https://www.bbc.co.uk/news/world-europe-60772331?at_medium=RSS&at_campaign=KARANGA,"The building in the besieged city of Mariupol was sheltering up to 1,200 people, the deputy mayor says."
Sophie Lancaster murder: Killer Ryan Herbert to be freed from jail,"Wed, 16 Mar 2022 18:51:15 GMT",https://www.bbc.co.uk/news/uk-england-lancashire-60766768,https://www.bbc.co.uk/news/uk-england-lancashire-60766768?at_medium=RSS&at_campaign=KARANGA,"Ryan Herbert has made ""significant changes to his life"" while in jail, the Parole Board is told."
Man United's Pogba reveals burglary at his home,"Wed, 16 Mar 2022 22:16:22 GMT",https://www.bbc.co.uk/sport/football/60774041,https://www.bbc.co.uk/sport/football/60774041?at_medium=RSS&at_campaign=KARANGA,Manchester United midfielder Paul Pogba says his home was burgled during his side's Champions League game against Atletico Madrid on Tuesday.
Preston man detained for Army veteran's one-punch death,"Wed, 16 Mar 2022 19:30:05 GMT",https://www.bbc.co.uk/news/uk-england-lancashire-60755609,https://www.bbc.co.uk/news/uk-england-lancashire-60755609?at_medium=RSS&at_campaign=KARANGA,"Frank Fishwick, 86, died after he confronted a group of youths outside his flat in Preston."
Jussie Smollett released from jail pending appeal,"Thu, 17 Mar 2022 04:00:33 GMT",https://www.bbc.co.uk/news/world-us-canada-60775521,https://www.bbc.co.uk/news/world-us-canada-60775521?at_medium=RSS&at_campaign=KARANGA,Last week the US actor was sentenced to prison for lying about being the victim of a hate crime.
Dying patients living longer than expected lose NHS funds,"Thu, 17 Mar 2022 00:01:27 GMT",https://www.bbc.co.uk/news/health-60401487,https://www.bbc.co.uk/news/health-60401487?at_medium=RSS&at_campaign=KARANGA,"More than 1,300 people a year are having their palliative care funding withdrawn, BBC analysis shows."
'Dangerous' tanning products promoted by influencers,"Thu, 17 Mar 2022 05:53:19 GMT",https://www.bbc.co.uk/news/health-60348334,https://www.bbc.co.uk/news/health-60348334?at_medium=RSS&at_campaign=KARANGA,"Sprays and injections containing ""melanotan-2"" may lead to cancer, doctors tell a BBC News investigation."
Long-term plan to tackle racial disparity in UK,"Wed, 16 Mar 2022 23:55:01 GMT",https://www.bbc.co.uk/news/education-60769468,https://www.bbc.co.uk/news/education-60769468?at_medium=RSS&at_campaign=KARANGA,"The ""Inclusive Britain"" plan was developed in response to the Black Lives Matter protests in 2020."
Liverpool beat Arsenal to close gap with Man City,"Wed, 16 Mar 2022 22:40:25 GMT",https://www.bbc.co.uk/sport/football/60671958,https://www.bbc.co.uk/sport/football/60671958?at_medium=RSS&at_campaign=KARANGA,"Liverpool close the gap on Premier League leaders Manchester City to a single point after beating Arsenal, who miss the chance to consolidate their place in the top four."
Scientists claim hairy black holes explain Hawking paradox,"Thu, 17 Mar 2022 04:57:23 GMT",https://www.bbc.co.uk/news/science-environment-60708711,https://www.bbc.co.uk/news/science-environment-60708711?at_medium=RSS&at_campaign=KARANGA,"Researchers say they have solved one of science's biggest paradoxes, first identified by Prof Stephen Hawking."
Ros Atkins On... Nazanin Zaghari-Ratcliffe and the Iran debt,"Wed, 16 Mar 2022 23:09:25 GMT",https://www.bbc.co.uk/news/world-60774839,https://www.bbc.co.uk/news/world-60774839?at_medium=RSS&at_campaign=KARANGA,Ros Atkins takes a look at the reasons why two British-Iranian nationals are freed after years in prison.
Nazanin Zaghari-Ratcliffe: Why has she been freed now?,"Thu, 17 Mar 2022 02:08:58 GMT",https://www.bbc.co.uk/news/uk-60768437,https://www.bbc.co.uk/news/uk-60768437?at_medium=RSS&at_campaign=KARANGA,"London-Tehran relations are better, and Iran no longer feels it needs Nazanin Zaghari-Ratcliffe as leverage."
Anoosheh Ashoori: Daughter and wife say they'll welcome him with cake and beer,"Wed, 16 Mar 2022 21:00:26 GMT",https://www.bbc.co.uk/news/uk-60772315,https://www.bbc.co.uk/news/uk-60772315?at_medium=RSS&at_campaign=KARANGA,Anoosheh Ashoori's wife and daughter spoke to the BBC as he flew home from an Iranian prison.
How is a UK debt to Iran connected to Nazanin Zaghari-Ratcliffe?,"Wed, 16 Mar 2022 16:37:45 GMT",https://www.bbc.co.uk/news/world-56376852,https://www.bbc.co.uk/news/world-56376852?at_medium=RSS&at_campaign=KARANGA,Does the UK own money to Iran for a military deal that was never fulfilled?
Nazanin Zaghari-Ratcliffe: Husband looks forward to 'new life',"Wed, 16 Mar 2022 18:41:59 GMT",https://www.bbc.co.uk/news/uk-60769658,https://www.bbc.co.uk/news/uk-60769658?at_medium=RSS&at_campaign=KARANGA,"Richard Ratcliffe said he was ""deeply grateful"" for his wife's release from Iran after nearly six years."
MP's message to Nazanin's daughter: 'Mummy really is coming home',"Thu, 17 Mar 2022 00:16:06 GMT",https://www.bbc.co.uk/news/uk-60772311,https://www.bbc.co.uk/news/uk-60772311?at_medium=RSS&at_campaign=KARANGA,"MP Tulip Siddiq pays tribute to Nazanin Zaghari-Ratcliffe's husband Richard, as she returns from Iran."
Who is Nazanin Zaghari-Ratcliffe and why was she jailed in Iran?,"Wed, 16 Mar 2022 14:11:52 GMT",https://www.bbc.co.uk/news/uk-politics-42252741,https://www.bbc.co.uk/news/uk-politics-42252741?at_medium=RSS&at_campaign=KARANGA,"Why a British-Iranian mother came to be jailed in Tehran, and the details of the case against her."
"The Papers: Nazanin free and Russia 'hits theatre holding 1,200'","Thu, 17 Mar 2022 00:13:20 GMT",https://www.bbc.co.uk/news/blogs-the-papers-60774400,https://www.bbc.co.uk/news/blogs-the-papers-60774400?at_medium=RSS&at_campaign=KARANGA,The release of Nazanin Zaghari-Ratcliffe leads the papers - along with the continued shelling of the city of Mariupol.
Covid: Why US students are staging walkouts over masks,"Thu, 17 Mar 2022 00:42:51 GMT",https://www.bbc.co.uk/news/world-us-canada-60745568,https://www.bbc.co.uk/news/world-us-canada-60745568?at_medium=RSS&at_campaign=KARANGA,Schools across the US are dropping mask mandates - but students are divided over the issue.
In pictures: 2022 Sony World Photography Awards,"Thu, 17 Mar 2022 00:08:14 GMT",https://www.bbc.co.uk/news/in-pictures-60752777,https://www.bbc.co.uk/news/in-pictures-60752777?at_medium=RSS&at_campaign=KARANGA,The winners of the Open category of the 2022 Sony World Photography Awards have been announced.
Why your fish and chips may cost a lot more,"Thu, 17 Mar 2022 00:01:46 GMT",https://www.bbc.co.uk/news/business-60762921,https://www.bbc.co.uk/news/business-60762921?at_medium=RSS&at_campaign=KARANGA,The conflict in Ukraine is a long way from the UK but it means fish and chip shops are seeing prices soar.
Special access inside Big Ben's newly refurbished clock tower,"Thu, 17 Mar 2022 00:01:27 GMT",https://www.bbc.co.uk/news/uk-politics-60755139,https://www.bbc.co.uk/news/uk-politics-60755139?at_medium=RSS&at_campaign=KARANGA,The restoration project of Big Ben is almost over and scaffolding around the clock has been removed.
War in Ukraine: Surrogate babies wait for parents in Kyiv bomb shelter,"Wed, 16 Mar 2022 09:45:07 GMT",https://www.bbc.co.uk/news/world-europe-60764100,https://www.bbc.co.uk/news/world-europe-60764100?at_medium=RSS&at_campaign=KARANGA,At least 21 infants born through surrogacy are left in limbo because of the war in Ukraine.
First pictures of earthquake hitting Japan,"Wed, 16 Mar 2022 16:42:28 GMT",https://www.bbc.co.uk/news/world-asia-60771694,https://www.bbc.co.uk/news/world-asia-60771694?at_medium=RSS&at_campaign=KARANGA,"Cameras shake as a powerful tremor in north-east Japan strikes, cutting power to millions of people."
Travel firms confident they can bounce back in 2022,"Thu, 17 Mar 2022 00:15:39 GMT",https://www.bbc.co.uk/news/business-60748731,https://www.bbc.co.uk/news/business-60748731?at_medium=RSS&at_campaign=KARANGA,"Despite the threat of higher airline ticket prices, the industry is still upbeat as bookings are rising."
Covid-19 in the UK: How many coronavirus cases are there in my area?,"Thu, 17 Mar 2022 03:03:36 GMT",https://www.bbc.co.uk/news/uk-51768274,https://www.bbc.co.uk/news/uk-51768274?at_medium=RSS&at_campaign=KARANGA,Explore the data on coronavirus in the UK and find out how many cases there are in your area.
Selling sex to survive in Iran,"Thu, 17 Mar 2022 01:25:33 GMT",https://www.bbc.co.uk/news/world-middle-east-60661875,https://www.bbc.co.uk/news/world-middle-east-60661875?at_medium=RSS&at_campaign=KARANGA,"Women and men are increasingly turning to prostitution to pay the bills, despite official denials."
TV classic's radio revival to reveal what Our Friends in the North did next,"Thu, 17 Mar 2022 03:08:59 GMT",https://www.bbc.co.uk/news/entertainment-arts-60748464,https://www.bbc.co.uk/news/entertainment-arts-60748464?at_medium=RSS&at_campaign=KARANGA,The classic TV drama is adapted for the radio and brought up to date with a new episode set in 2020.
Hidilyn Diaz: From accusations of anti-government plot to historic Olympic gold,"Wed, 16 Mar 2022 23:59:47 GMT",https://www.bbc.co.uk/sport/weightlifting/59660304,https://www.bbc.co.uk/sport/weightlifting/59660304?at_medium=RSS&at_campaign=KARANGA,Hidilyn Diaz was accused of plotting against the Philippine government. Then she won her country's first Olympic gold.
Top Boy after George Floyd 'will be eye-opening' for some,"Thu, 17 Mar 2022 03:01:17 GMT",https://www.bbc.co.uk/news/newsbeat-60765574,https://www.bbc.co.uk/news/newsbeat-60765574?at_medium=RSS&at_campaign=KARANGA,Actor Ashley Walters says police brutality in the UK is reflected in the fourth series of the Netflix show.
Afghans turn to cryptocurrencies amid US sanctions,"Wed, 16 Mar 2022 00:49:15 GMT",https://www.bbc.co.uk/news/world-asia-60715707,https://www.bbc.co.uk/news/world-asia-60715707?at_medium=RSS&at_campaign=KARANGA,"US sanctions, failing banks, and the drying up of foreign aid have left Afghanistan's economy in tatters."
Brittney Griner: How can a US basketball star just vanish?,"Wed, 16 Mar 2022 08:14:41 GMT",https://www.bbc.co.uk/news/world-us-canada-60701050,https://www.bbc.co.uk/news/world-us-canada-60701050?at_medium=RSS&at_campaign=KARANGA,"Brittney Griner, widely considered the best female player of all time, has been detained in Russia."
Arsenal 0-2 Liverpool: Relentless Reds throw down the gauntlet to Premier League leaders Man City,"Wed, 16 Mar 2022 23:57:08 GMT",https://www.bbc.co.uk/sport/football/60774931,https://www.bbc.co.uk/sport/football/60774931?at_medium=RSS&at_campaign=KARANGA,Liverpool manager Jurgen Klopp's triple fist pump after Wednesday's 2-0 win at Arsenal could just as easily have been the sound of a gauntlet being thrown down in front of Manchester City.
Root hits ton as England take command against West Indies,"Wed, 16 Mar 2022 22:13:53 GMT",https://www.bbc.co.uk/sport/cricket/60768447,https://www.bbc.co.uk/sport/cricket/60768447?at_medium=RSS&at_campaign=KARANGA,Joe Root punishes West Indies with yet another century as England take command on day one of the second Test in Barbados.
'He deserves to win something in his career' - Conte praises Kane for record goal in victory at Brighton,"Wed, 16 Mar 2022 23:24:29 GMT",https://www.bbc.co.uk/sport/football/59536759,https://www.bbc.co.uk/sport/football/59536759?at_medium=RSS&at_campaign=KARANGA,Harry Kane scores as Tottenham reignite their top-four hopes by condemning Brighton to a sixth successive Premier League defeat.
"Verstappen says F1 does not need to heal, but Netflix series is 'faking rivalries'","Wed, 16 Mar 2022 22:02:19 GMT",https://www.bbc.co.uk/sport/formula1/60764810,https://www.bbc.co.uk/sport/formula1/60764810?at_medium=RSS&at_campaign=KARANGA,"World champion Max Verstappen says F1 ""does not need to heal"" after last year's controversial title decider."
Chelsea beat Lille to make Champions League last eight,"Wed, 16 Mar 2022 23:32:31 GMT",https://www.bbc.co.uk/sport/football/60755067,https://www.bbc.co.uk/sport/football/60755067?at_medium=RSS&at_campaign=KARANGA,Chelsea maintain their hopes of retaining the Champions League as they beat Lille to reach the quarter-finals.
Arsenal 0-2 Liverpool: Jurgen Klopp excited for title fight with Man City,"Wed, 16 Mar 2022 23:03:19 GMT",https://www.bbc.co.uk/sport/av/football/60774899,https://www.bbc.co.uk/sport/av/football/60774899?at_medium=RSS&at_campaign=KARANGA,Liverpool manager Jurgen Klopp is pleased with how his side enjoyed fighting for victory in the second half of their 2-0 win at Arsenal.
Formula 1: 'We really click' - Max Verstappen and Red Bull ready for another season,"Wed, 16 Mar 2022 22:02:01 GMT",https://www.bbc.co.uk/sport/av/formula1/60773775,https://www.bbc.co.uk/sport/av/formula1/60773775?at_medium=RSS&at_campaign=KARANGA,"2021 Formula 1 world champion Max Verstappen talks to BBC Sport before the 2022 season, which starts with the Bahrain Grand Prix this weekend."
Ukraine conflict: Biden brands Putin a 'war criminal',"Wed, 16 Mar 2022 22:16:44 GMT",https://www.bbc.co.uk/news/world-us-canada-60773626,https://www.bbc.co.uk/news/world-us-canada-60773626?at_medium=RSS&at_campaign=KARANGA,"The off-the-cuff remark prompts Russia to call the comment ""unforgiveable rhetoric""."
Kherson: Russian-occupied city stays angry and defiant,"Wed, 16 Mar 2022 15:21:12 GMT",https://www.bbc.co.uk/news/world-60769318,https://www.bbc.co.uk/news/world-60769318?at_medium=RSS&at_campaign=KARANGA,"More than a fortnight after falling under Russian occupation, the residents of Kherson are wrestling with acute shortages while protesting against the Kremlin's forces."
Fears Russia will not be able to pay its debts mount,"Wed, 16 Mar 2022 16:26:50 GMT",https://www.bbc.co.uk/news/business-60750642,https://www.bbc.co.uk/news/business-60750642?at_medium=RSS&at_campaign=KARANGA,The country may be about to default on its debts as Western sanctions over Ukraine bite.
Ukraine war in maps: Tracking the Russian invasion,"Wed, 16 Mar 2022 14:56:43 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Shelling continues across Ukraine but Russian advances have slowed amid logistical issues and strong resistance.
Nigerian volunteer: 'Fighting in Ukraine is better than living here',"Wed, 16 Mar 2022 00:33:05 GMT",https://www.bbc.co.uk/news/world-africa-60712913,https://www.bbc.co.uk/news/world-africa-60712913?at_medium=RSS&at_campaign=KARANGA,Hundreds of young men across Africa say they want to take up arms in Ukraine.
Shells rain down on Kharkiv as Ukraine's army stands firm,"Thu, 17 Mar 2022 21:21:19 GMT",https://www.bbc.co.uk/news/world-europe-60785679,https://www.bbc.co.uk/news/world-europe-60785679?at_medium=RSS&at_campaign=KARANGA,"The BBC's Quentin Sommerville and Darren Conway are in Kharkiv, where Ukraine's army has repelled Russia for three weeks."
Ukraine conflict: Putin lays out his demands in Turkish phone call,"Thu, 17 Mar 2022 21:39:21 GMT",https://www.bbc.co.uk/news/world-europe-60785754,https://www.bbc.co.uk/news/world-europe-60785754?at_medium=RSS&at_campaign=KARANGA,Russia's president revealed his peace conditions in a phone call - the BBC spoke to someone who listened in.
P&O Ferries backlash grows after firing 800 workers,"Fri, 18 Mar 2022 01:53:26 GMT",https://www.bbc.co.uk/news/business-60789612,https://www.bbc.co.uk/news/business-60789612?at_medium=RSS&at_campaign=KARANGA,"Staff, MPs and unions express outrage and travellers are told to expect disruption."
Covid travel restrictions have ended in the UK,"Fri, 18 Mar 2022 04:53:13 GMT",https://www.bbc.co.uk/news/uk-60789979,https://www.bbc.co.uk/news/uk-60789979?at_medium=RSS&at_campaign=KARANGA,Passenger locator forms and tests for unvaccinated arrivals are no longer required.
Ukraine: Elegant Odesa is transformed by efforts to deter Russians,"Thu, 17 Mar 2022 23:52:30 GMT",https://www.bbc.co.uk/news/world-europe-60785791,https://www.bbc.co.uk/news/world-europe-60785791?at_medium=RSS&at_campaign=KARANGA,"As Russian warships circle off the coast, Odesans face a difficult decision on whether to leave."
Ukraine's Yarmolenko gets Europa winner for West Ham,"Fri, 18 Mar 2022 00:24:49 GMT",https://www.bbc.co.uk/sport/football/60771093,https://www.bbc.co.uk/sport/football/60771093?at_medium=RSS&at_campaign=KARANGA,Ukrainian Andriy Yarmolenko scores the winning goal for West Ham as they beat Sevilla to reach the Europa League quarter-finals on an emotional night.
"Child, 13, drove pickup in deadly Texas crash that killed nine","Thu, 17 Mar 2022 22:12:05 GMT",https://www.bbc.co.uk/news/world-us-canada-60789022,https://www.bbc.co.uk/news/world-us-canada-60789022?at_medium=RSS&at_campaign=KARANGA,"A 13-year-old was driving a truck that collided with a van carrying student athletes, officials say."
Russian oligarch Strzhalkovsky's super yacht stuck in Norway,"Thu, 17 Mar 2022 17:38:00 GMT",https://www.bbc.co.uk/news/world-europe-60786467,https://www.bbc.co.uk/news/world-europe-60786467?at_medium=RSS&at_campaign=KARANGA,"The Ragnar is owned by Vladimir Strzhalkovsky, who has been linked to Vladimir Putin."
Burger King Russia partner 'refuses' to shut shops,"Fri, 18 Mar 2022 04:21:57 GMT",https://www.bbc.co.uk/news/business-60789772,https://www.bbc.co.uk/news/business-60789772?at_medium=RSS&at_campaign=KARANGA,Restaurant Brands International says it demanded that its local operator close its Russian restaurants.
Young brothers found in Amazon after nearly four weeks,"Fri, 18 Mar 2022 00:28:41 GMT",https://www.bbc.co.uk/news/world-latin-america-60789542,https://www.bbc.co.uk/news/world-latin-america-60789542?at_medium=RSS&at_campaign=KARANGA,"The brothers, eight and six, are being treated for malnourishment but are due to make a full recovery."
Dozens of pilot whales die at notorious New Zealand beach,"Fri, 18 Mar 2022 04:40:13 GMT",https://www.bbc.co.uk/news/world-asia-60790326,https://www.bbc.co.uk/news/world-asia-60790326?at_medium=RSS&at_campaign=KARANGA,Rescuers saved a few pilot whales but 31 died in another mass stranding at the South Island bay.
Girls face more pressure to be a perfect teenager,"Fri, 18 Mar 2022 00:03:27 GMT",https://www.bbc.co.uk/news/education-60785871,https://www.bbc.co.uk/news/education-60785871?at_medium=RSS&at_campaign=KARANGA,A big study of teenagers attitudes finds significant differences between boys and girls.
Sailor wanted for nuclear weapon test site in Suffolk,"Thu, 17 Mar 2022 20:47:42 GMT",https://www.bbc.co.uk/news/uk-england-suffolk-60779178,https://www.bbc.co.uk/news/uk-england-suffolk-60779178?at_medium=RSS&at_campaign=KARANGA,A sense of humour and dealing with all kinds of weather are among the qualities needed for a new ferry operator.
What weapons will US give Ukraine - and how much will they help?,"Fri, 18 Mar 2022 00:54:02 GMT",https://www.bbc.co.uk/news/world-us-canada-60774098,https://www.bbc.co.uk/news/world-us-canada-60774098?at_medium=RSS&at_campaign=KARANGA,"Experts believe that while additional US aid can help Ukraine fight back, more is still needed."
Ukraine conflict round-up: Putin's peace demands and a new 'Russian wall',"Thu, 17 Mar 2022 22:00:48 GMT",https://www.bbc.co.uk/news/world-europe-60784298,https://www.bbc.co.uk/news/world-europe-60784298?at_medium=RSS&at_campaign=KARANGA,Rescue workers search for survivors of the Mariupol theatre bombing as Russia's advance grinds on.
Ukraine war in maps: Tracking the Russian invasion,"Thu, 17 Mar 2022 10:14:47 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Shelling continues across Ukraine but Russian advances have slowed amid logistical issues and strong resistance.
Ukraine's restaurants rally to the war effort,"Fri, 18 Mar 2022 00:22:46 GMT",https://www.bbc.co.uk/news/business-60737248,https://www.bbc.co.uk/news/business-60737248?at_medium=RSS&at_campaign=KARANGA,"From chefs to suppliers, the country's food industry is pulling together to feed the population at war."
Marina Ovsyannikova: Protesting journalist says Russians zombified by propaganda,"Thu, 17 Mar 2022 14:24:55 GMT",https://www.bbc.co.uk/news/world-europe-60778554,https://www.bbc.co.uk/news/world-europe-60778554?at_medium=RSS&at_campaign=KARANGA,"Marina Ovsyannikova, who interrupted a broadcast to protest against the war in Ukraine, speaks to the BBC."
Mariupol theatre: 'We knew something terrible would happen',"Thu, 17 Mar 2022 14:22:54 GMT",https://www.bbc.co.uk/news/world-europe-60776929,https://www.bbc.co.uk/news/world-europe-60776929?at_medium=RSS&at_campaign=KARANGA,A woman who left Mariupol's theatre a day before the bombing says Russia had been targeting the area.
What does Putin want and will Russia end its war?,"Thu, 17 Mar 2022 07:24:27 GMT",https://www.bbc.co.uk/news/world-europe-56720589,https://www.bbc.co.uk/news/world-europe-56720589?at_medium=RSS&at_campaign=KARANGA,"Weeks after President Putin ordered an invasion, the goals he set appear to have been watered down."
Fears Russia will not be able to pay its debts remain,"Thu, 17 Mar 2022 16:44:12 GMT",https://www.bbc.co.uk/news/business-60750642,https://www.bbc.co.uk/news/business-60750642?at_medium=RSS&at_campaign=KARANGA,Russia may default on its debts as Western sanctions over Ukraine bite.
The Papers: P&O sacks crew and 'Putin's Kyiv assault in doubt',"Fri, 18 Mar 2022 00:39:16 GMT",https://www.bbc.co.uk/news/blogs-the-papers-60789153,https://www.bbc.co.uk/news/blogs-the-papers-60789153?at_medium=RSS&at_campaign=KARANGA,"A move by ferry operator P&O to dismiss 800 staff, and Russia's stalling advance in Ukraine, lead the papers."
Tiny town opening its arms to Ukrainian refugees,"Fri, 18 Mar 2022 00:34:26 GMT",https://www.bbc.co.uk/news/uk-60785619,https://www.bbc.co.uk/news/uk-60785619?at_medium=RSS&at_campaign=KARANGA,People living in the town of Aberfeldy in Scotland are opening their homes to Ukrainian refugees.
"P&O Ferries: 'We've been abandoned by the company', say sacked staff","Thu, 17 Mar 2022 21:44:28 GMT",https://www.bbc.co.uk/news/uk-60783784,https://www.bbc.co.uk/news/uk-60783784?at_medium=RSS&at_campaign=KARANGA,The decision to immediately sack 800 staff at P&O Ferries sparks angry protests on ship and shore.
Quiz of the week: Who made headlines at the Baftas?,"Thu, 17 Mar 2022 17:32:19 GMT",https://www.bbc.co.uk/news/world-60772761,https://www.bbc.co.uk/news/world-60772761?at_medium=RSS&at_campaign=KARANGA,How closely have you been paying attention to what's been going on during the past seven days?
"Michael Collins: Lock of Irish leader's hair sells for £18,000","Thu, 17 Mar 2022 15:02:57 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-60778113,https://www.bbc.co.uk/news/uk-northern-ireland-60778113?at_medium=RSS&at_campaign=KARANGA,It is sold at auction in Belfast for more than double that of a gun he used during a jail break.
Is the world ready for a great Covid re-opening?,"Thu, 17 Mar 2022 21:45:14 GMT",https://www.bbc.co.uk/news/world-us-canada-60758401,https://www.bbc.co.uk/news/world-us-canada-60758401?at_medium=RSS&at_campaign=KARANGA,We asked our journalists around the world to give us a snapshot of life two years into the pandemic.
Sunny Balwani: Elizabeth Holmes' former partner goes on trial,"Fri, 18 Mar 2022 00:02:56 GMT",https://www.bbc.co.uk/news/technology-60716448,https://www.bbc.co.uk/news/technology-60716448?at_medium=RSS&at_campaign=KARANGA,"Sunny Balwani was considered the ""enforcer"" at Theranos and was its enigmatic founder's lover."
China lockdowns: The economic cost of a zero-Covid policy,"Fri, 18 Mar 2022 03:16:07 GMT",https://www.bbc.co.uk/news/business-60761107,https://www.bbc.co.uk/news/business-60761107?at_medium=RSS&at_campaign=KARANGA,"Some Chinese cities are under a lockdown and the country could pay the price, analysts say."
Climate change: Why weather changes worry Wales' 'wettest town',"Fri, 18 Mar 2022 06:21:57 GMT",https://www.bbc.co.uk/news/uk-wales-60764061,https://www.bbc.co.uk/news/uk-wales-60764061?at_medium=RSS&at_campaign=KARANGA,"People living in the area, which has Unesco World Heritage status, are being asked to adapt."
Could super-sized heat pumps make gas boilers extinct?,"Fri, 18 Mar 2022 02:02:53 GMT",https://www.bbc.co.uk/news/science-environment-60772187,https://www.bbc.co.uk/news/science-environment-60772187?at_medium=RSS&at_campaign=KARANGA,The cities turning to huge heat pumps to provide warmth to thousands of homes and businesses.
Nazanin Zaghari-Ratcliffe's release: Learning to live with freedom,"Thu, 17 Mar 2022 19:34:38 GMT",https://www.bbc.co.uk/news/uk-60781224,https://www.bbc.co.uk/news/uk-60781224?at_medium=RSS&at_campaign=KARANGA,Experts say it will take time for Nazanin Zaghari-Ratcliffe to readjust to normal life.
How a jetpack design helped create a flying motorbike,"Fri, 18 Mar 2022 01:06:11 GMT",https://www.bbc.co.uk/news/business-60333565,https://www.bbc.co.uk/news/business-60333565?at_medium=RSS&at_campaign=KARANGA,The developers of a powerful mini aircraft hope it will be used by the armed forces.
Drive My Car director Hamaguchi: Oscar buzz is beyond imagination,"Thu, 17 Mar 2022 23:45:44 GMT",https://www.bbc.co.uk/news/entertainment-arts-60647486,https://www.bbc.co.uk/news/entertainment-arts-60647486?at_medium=RSS&at_campaign=KARANGA,Japanese road movie with four Oscar nods puts arthouse director Ryusuke Hamaguchi in the spotlight.
Why Minnie Mouse's chill-out album actually makes sense,"Fri, 18 Mar 2022 00:18:09 GMT",https://www.bbc.co.uk/news/entertainment-arts-60785409,https://www.bbc.co.uk/news/entertainment-arts-60785409?at_medium=RSS&at_campaign=KARANGA,"The cartoon character has ""curated"" an album of lo-fi hip-hop that's perfect for younger listeners."
How the interest rate rise might affect you,"Thu, 17 Mar 2022 15:58:07 GMT",https://www.bbc.co.uk/news/business-59140059,https://www.bbc.co.uk/news/business-59140059?at_medium=RSS&at_campaign=KARANGA,"The Bank of England has now increased interest rates to 0.75%, the third rise in four months."
'I will take it for the three points' - Lampard breaks hand celebrating Everton winner,"Fri, 18 Mar 2022 00:09:06 GMT",https://www.bbc.co.uk/sport/football/60789601,https://www.bbc.co.uk/sport/football/60789601?at_medium=RSS&at_campaign=KARANGA,"Everton boss Frank Lampard was pleased with a ""night of togetherness"", despite suffering a broken hand when celebrating the winner."
